#SKILL
Castroom      $n begins a series of hand motions as $e chants, "Shentia Homen Zun Trel!"~
Castself      You begin a series of hand motions as you chant, "Shentia Homen Zun Trel!"~
SelfcastRoom  $n begins a series of hand motions as $e chants, "Shentia Homen Zun Trel!"~
Affect       '' 13 '75+(L/2)' -1
Minlevel     22
Circle       0
End

#SKILL
Name         healing word~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       110
Mana         10
Rounds       4
Range        20
Code         spell_smaug
Dammsg       ~
Hitchar      &WYour channel positive energy at &W$N&W who glows briefly!&w~
Hitvict      &WYou feel a burst of warm energy surge through your body!&w~
Hitroom      &W$N&W glows with white light for a brief moment!&w~
Castchar      You hold out a hand as you quickly chant, "Basgari Shan Roci!"~
Castvict      $n holds out a hand as $e quickly chants, "Basgari Shan Roci!"~
Castroom      $n holds out a hand as $e quickly chants, "Basgari Shan Roci!"~
Castself      You hold out a hand as you quickly chant, "Basgari Shan Roci!"~
SelfcastRoom  $n holds out a hand as $e quickly chants, "Basgari Shan Roci!"~
Affect       '' 13 '1d4+(W/4)' -1
Minlevel     1
Circle       0
End

#SKILL
Name         helical flow~
Type         Spell
Info         0
Flags        0
Minpos       110
Slot         298
Mana         180
Rounds       12
Code         spell_helical_flow
Dammsg       ~
Wearoff      !Helical Flow!~
Minlevel     51
Circle       0
End

#SKILL
Name         hellhound fire~
Type         Spell
Info         17169
Flags        0
Target       1
Minpos       110
Saves        2
Rounds       12
Code         spell_smaug
Dammsg       &Rfire breath&w~
Hitchar      &RYou release a blast of flames from your mouth at &R$N&R!&w~
Hitvict      &R&R$n&R releases a blast of flames from its mouth at you!&w~
Hitroom      &R&R$n&R releases a blast of flames from its mouth at &R$N&R!&w~
Misschar     &R$N&R manages to dodge your fiery breath attack!&w~
Missvict     &RYou manage to dodge flames fired by &R$n&R!&w~
Missroom     &R$N&R manages to dodge flames fired by &R$n&R!&w~
Diechar      &RYou burn &R$N&R to a crisp as $E dies from the flames!&w~
Dievict      &RYou last remember intense flames before darkness...&w~
Dieroom      &R$n&R burns &R$N&R to a crisp as $E dies from the flames!&w~
Immchar      &R$N&R is immune to your fiery breath attack!&w~
Immvict      &RFlames released by &R$n&R have no effect on you!&w~
Immroom      &RFlames released by &R$n&R have no effect on &R$N&R!&w~
Castchar      You open your mouth slowly...~
Castvict      $n slowly opens $s mouth...~
Castroom      $n slowly opens $s mouth...~
Dice         6d6~
Minlevel     51
Circle       0
End

#SKILL
Name         hellish rebuke~
Type         Spell
Info         17169
Flags        0
Target       1
Minpos       110
Saves        2
Rounds       6
Code         spell_smaug
Dammsg       &Rhellish flames&w~
Hitchar      &R$N&R is suddenly struck by hellish flames that surround $M!&w~
Hitvict      &RYou are burned by hellish looking flames that suddenly surround you!&w~
Hitroom      &R$N&R is suddenly struck by hellish flames that surround $M!&w~
Misschar     &RYou miss &R$N&R with your hellish flames!&w~
Diechar      &RYou burn &R$N&R horribly to death with your hellish flames!&w~
Dievict      &RYou last remember hellish looking flames before darkness...&w~
Dieroom      &R$N&R dies horribly as $E is burned to death by hellish looking flames!&w~
Immchar      &RYour hellish flames have no effect on &R$N&R!&w~
Castchar      You point at $N as you chant, 'Hissper Lyz Hussam!'~
Castvict      $n points at you as $e chants, 'Hissper Lyz Hussam!'~
Castroom      $n points at $N as $e chants, 'Hissper Lyz Hussam!'~
Dice         2d10~
Minlevel     1
Circle       0
End

#SKILL
Name         heroes feast~
Type         Spell
Info         0
Flags        1049600
Target       2
Minpos       110
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      &OThe effects of you heroes feast slowly begin to fade...&w~
Hitvict      &OYou enjoy your heroes feast and feel energized from it!&w~
Affect       '10000' 24 '5' -1
Affect       '10000' 28 '8' -1
Affect       '10000' 13 '2d10' -1
Affect       '' 13 '20' -1
Affect       '10000' 14 '10' -1
Affect       '' 14 '100' -1
Minlevel     51
Circle       0
End

#SKILL
Name         heroism~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       110
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      &PYou no longer feel heroic...&W~
Hitchar      &PYou imbue $N with an improved sense of heroism.&W~
Hitvict      &PYou feel an empowering sense of heroism enter your body.&W~
Affect       '50' 21 '1' -1
Affect       '50' 20 '1' -1
Affect       '50' 23 '1' -1
Affect       '50' 22 '1' -1
Affect       '50' 24 '1' -1
Affect       '50' 77 '1' -1
Affect       '50' 18 '1' -1
Affect       '50' 19 '1' -1
Affect       '50' 78 '1' -1
Minlevel     1
Circle       0
End

#SKILL
Name         hezekiahs cure~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       109
Slot         341
Mana         40
Rounds       12
Code         spell_smaug
Dammsg       ~
Hitchar      You infuse $N with a healing vitality.~
Hitvict      Your wounds are soothed by a healing vitality.~
Components   V@65~
Affect       '' 13 '5*(l/3)' -1
Minlevel     51
Circle       0
End

#SKILL
Name         hidden mind~
Type         Spell
Info         0
Flags        0
Target       3
Minpos       110
Mana         15
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      Your concentration breaks and you become visible to everyone.~
Hitvict      &zYou mentally influence everything around you to ignore your presence...~
Castchar      You begin to channel psychic energy outward...~
Affect       '150' 26 '0' 1
Minlevel     8
Circle       0
End

#SKILL
Name         hide~
Type         Skill
Info         0
Flags        0
Target       3
Minpos       110
Rounds       12
Code         do_hide
Dammsg       ~
Wearoff      You are no longer hidden.~
Hitvict      You attempt to hide.~
Misschar     You attempt to hide.~
Affect       'l*23' 26 'hide' 16
Minlevel     1
Circle       0
End

#SKILL
Name         history~
Type         Proficiency
Info         0
Flags        0
Code         spell_null
Dammsg       ~
Minlevel     1
Circle       0
End

#SKILL
Name         hitall~
Type         Skill
Info         0
Flags        65536
Minpos       110
Rounds       12
Code         do_hitall
Dammsg       hit~
Teachers     25199~
Minlevel     50
Circle       0
End

#SKILL
Name         hive mind~
Type         Spell
Info         792
Flags        16
Minpos       110
Mana         40
Rounds       16
Code         spell_smaug
Dammsg       &Ppsychic assault&w~
Hitchar      &PYou join minds and unleash a devastating force of psychic energy!&w~
Hitvict      &PA wave of mysterious force attacks your mind and body!&w~
Castchar      Your begin harnessing your psychic energy...~
Castroom      $n's eyes glow brightly suddenly...~
Dice         10d10+L/5~
Participants 3
Minlevel     45
Circle       0
End

#SKILL
Name         hold person~
Type         Spell
Info         5120
Flags        0
Target       1
Minpos       110
Saves        5
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      &wThe magical hold on you fades away instantly!&w~
Hitchar      &wYour magic weaves itself around $N who is instantly paralyzed by it!&w~
Hitvict      &wYou suddenly are paralyzed by some unknown force!&w~
Hitroom      &w$N&w suddenly stops moving.&w~
Misschar     &w$N somehow avoids your magical attempt to paralyze $M!&w~
Castchar      You hold a piece of iron and chant, 'Satray Dof Sunness Wogi Nas!'~
Castvict      $n holds something and chants, 'Satray Dof Sunness Wogi Nas!'~
Castroom      $n holds something and chants, 'Satray Dof Sunness Wogi Nas!'~
Castself      You hold a piece of iron and chant, 'Satray Dof Sunness Wogi Nas!'~
SelfcastRoom  $n holds something and chants, 'Satray Dof Sunness Wogi Nas!'~
Components   V@2984~
Affect       '1d5' 26 '0' 14
Minlevel     6
Circle       0
End

#SKILL
Name         holdbreath~
Type         Skill
Info         0
Flags        1024
Target       3
Minpos       110
Rounds       5
Code         spell_smaug
Dammsg       ~
Wearoff      &cYou cannot hold your breath any longer and exhale suddenly!&w~
Hitvict      &cYou take a deep breath of air and hold it.&w~
Hitroom      &c$n takes a deep breath of air and holds it.&w~
Affect       'C+1d10' 26 '0' 31
Minlevel     1
Circle       0
End

#SKILL
Name         holy sanctity~
Type         Spell
Info         0
Flags        14336
Minpos       111
Slot         111
Mana         250
Rounds       15
Code         spell_smaug
Dammsg       ~
Wearoff      Your sanctity ends abruptly.~
Hitvict      You are sanctified by a powerful blessing.~
Hitroom      $N is sanctified by a powerful blessing.~
Components   V@43~
Affect       '(l*4)+30' 26 'sanctify' 7
Minlevel     51
Circle       0
End

#SKILL
Name         horrid wilting~
Type         Spell
Info         791
Flags        16
Minpos       110
Rounds       12
Code         spell_smaug
Dammsg       &zhor&gri&pd w&gil&gti&zng~
Hitchar      &zYou draw the moisture out of all creatures around you!&W~
Hitvict      &zYou fee&gl all o&pf the mo&gistu&zre in &gyour b&pody disappea&zr rapidl&gy!~
Immchar      Your spell seems to have no effect on $N!~
Immvict      You resist the magic spell cast by $n!~
Castchar      You clench a sponge while chanting, 'Korik Westylim Gor Voormir Bon Cag!'~
Castroom      $n holds something while chanting, 'Korik Westylim Gor Voormir Bon Cag!'~
Dice         10d8~
Components   V@1912~
Affect       '' 14 '-(1d12+L)' -1
Minlevel     30
Circle       0
End

#SKILL
Name         ice shield~
Type         Spell
Info         0
Flags        0
Target       3
Minpos       110
Slot         221
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      &CThe icy spikes whirling around you begin to melt and evaporate quickly...&w~
Hitvict      &CA multitude of icy spikes appear and begin to whirl about you protectively!&w~
Hitroom      &CA multitude of icy spikes appear and begin to whirl about $n protectively!&w~
Castchar      You toss a handful of water above your head as you chant, "Ulziri Du Ta Nalthanar!"~
Castroom      $n tosses a handful of liquid above $s head as $e chants, "Ulziri Du Ta Nalthanar!"~
Components   V@1780~
Affect       '250' 26 '0' 28
Affect       '250' 27 '1' -1
Minlevel     18
Circle       0
End

#SKILL
Name         ice spear~
Type         Spell
Info         4882
Flags        0
Target       1
Minpos       110
Saves        2
Rounds       12
Range        20
Code         spell_smaug
Dammsg       &Cice spear&w~
Hitchar      &CYou create a spear of ice and hurl it at &C$N&C!&w~
Hitvict      &CYou are struck by a spear of ice hurled by &C$n&C!&w~
Hitroom      &C$N&C is struck by a spear of ice hurled by &C$n&C!&w~
Misschar     &CYou miss $N&C with your spear of ice!&w~
Missvict     &CYou manage to dodge a spear of ice hurled by $n&C!&w~
Missroom     &C$N&C manages to dodge a spear of ice hurled by $n&C!&w~
Diechar      &CYou create a spear of ice, which impales $N&C fatally!&w~
Dievict      &CYou feel the sharp pierce of cold before darkness falls upon you...&w~
Dieroom      &C$n creates a spear of ice, which impales $N&C fatally!&w~
Immchar      &CYou hurl a spear of ice at $N&C, which bounces off $M!&w~
Immvict      &CA spear of ice hurled by $n&C has no effect on you.&w~
Immroom      &C$n&C hurls a spear of ice at $N&C, which bounces off $M!&w~
Castchar      You douse your hands with water while chanting, 'Xorom Golo Xori Tha!'~
Castvict      $n douses $s hands with something while chanting, 'Xorom Golo Xori Tha!'~
Castroom      $n douses $s hands with something while chanting, 'Xorom Golo Xori Tha!'~
Dice         2d12~
Components   K@Water~
Minlevel     10
Circle       0
End

#SKILL
Name         ice storm~
Type         Spell
Info         17170
Flags        16
Minpos       110
Saves        2
Slot         401
Rounds       12
Code         spell_smaug
Dammsg       &Wic&Ce st&co&wr&Wm&w~
Hitchar      &CA storm of icy hail materializes overhead and pelts your foes!&w~
Hitvict      &CA storm materializes above you and begins to pelt you with large icy hail!&w~
Hitroom      &CA storm materializes above and begins to pelt everyone with large icy hail!&w~
Castchar      You mix some dust and water while chanting, 'Bhorbalim Juness Maz!'~
Castvict      You see $n mix something while chanting, 'Bhorbalim Juness Maz!'~
Castroom      $n mixes something while chanting, 'Bhorbalim Juness Maz!'~
SelfcastRoom  $n mixes something while chanting, 'Bhorbalim Juness Maz!'~
Dice         2d8+4d6~
Components   V@1763 K@water~
Minlevel     14
Circle       0
End

#SKILL
Name         iceshard~
Type         Spell
Info         4882
Flags        0
Target       1
Minpos       113
Saves        2
Slot         299
Mana         15
Rounds       12
Code         spell_smaug
Dammsg       &Cicy spike&w~
Hitchar      &C$N&C is slashed by one of the icy spikes whirling around you!&w~
Hitvict      &CYou are slashed by an icy spike whirling around $n&C!&w~
Hitroom      &C$N&C is slashed by an icy spike whirling around $n&C!&W~
Misschar     &C$N&C dodges the icy spikes whirling around you!&w~
Missvict     &CYou dodge the icy spikes whirling around &C$n&C protectively!&w~
Missroom     &C$N&C dodges the icy spikes whirling around &C$n&C protectively!&w~
Diechar      &CAs $N&C tries to attack you an icy spike impales $M fatally!&w~
Dievict      &CYou feel an icy explosion inside of you before everything goes to black...&w~
Dieroom      &CAs $N&C tries to attack $n an icy spike impales $M fatally!&w~
Immchar      &CAn icy spike has no effect on $N&C as it hits $M!&w~
Immvict      &CAn icy spike around $n&C has no effect on you...&w~
Immroom      &CAn icy spike around $n&C has no effect on $N&C as it hits $M!&w~
Dice         1d6+(L/10)~
Minlevel     51
Circle       0
End

#SKILL
Name         identify~
Type         Spell
Info         0
Flags        0
Minpos       113
Slot         53
Mana         12
Rounds       24
Code         spell_identify
Dammsg       ~
Wearoff      !Identify!~
Components   K@Pearl~
Minlevel     1
Circle       0
End

#SKILL
Name         ignan~
Type         Tongue
Info         0
Flags        0
Code         spell_null
Dammsg       ~
Minlevel     1
Circle       0
End

#SKILL
Name         ill fortune~
Type         Spell
Info         0
Flags        6144
Target       1
Minpos       110
Slot         108
Mana         40
Rounds       13
Code         spell_smaug
Dammsg       ~
Wearoff      Your ill luck finally fades away.~
Hitchar      $N's luck suddenly turns ill.~
Hitvict      Your luck suddenly turns ill.~
Hitroom      $N's luck suddenly turns ill.~
Immchar      Your spell has no effect upon $N.~
Affect       'l*18' 31 '-3' -1
Minlevel     51
Circle       0
End

#SKILL
Name         improved critical~
Type         Skill
Info         0
Flags        0
Minpos       105
Code         spell_null
Dammsg       ~
Wearoff      !Improved Critical!~
Subclasses    0&16
Minlevel     10
Circle       0
End

#SKILL
Name         incite courage~
Type         Spell
Info         0
Flags        8192
Minpos       110
Mana         10
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      &YYou feel the rush of courage disappear...&w~
Hitvict      &YYou feel a rush of courage overtake your senses!&w~
Castchar      You begin harnessing your psionic energy...&w~
Affect       '50' 18 '1d4' -1
Minlevel     12
Circle       0
End

#SKILL
Name         incite fear~
Type         Spell
Info         4096
Flags        0
Target       1
Minpos       110
Saves        4
Mana         10
Rounds       12
Code         (null)
Dammsg       ~
Wearoff      &zThe overwhelming fear goes away rapidly...&w~
Hitchar      &zYou create a deep sense of fear in $N!&w~
Hitvict      &zYou are overcome with fear suddenly!&w~
Castchar      You reach out to $N's mind...~
Affect       '50' 18 '-2' -1
Minlevel     3
Circle       0
End

#SKILL
Name         incite fury~
Type         Spell
Info         0
Flags        8192
Minpos       110
Mana         15
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      &rYour enhanced fury fades away...&w~
Hitvict      &rYou are overwhelmed by a wild fury!&w~
Castchar      Your begin harnessing your psionic energy...&w~
Affect       '50' 19 '1d4' -1
Minlevel     9
Circle       0
End

#SKILL
Name         indignation~
Type         Spell
Info         840
Flags        14336
Target       2
Minpos       111
Slot         49
Mana         90
Rounds       15
Code         spell_smaug
Dammsg       ~
Wearoff      The Fury of The High Gods seeps from your veins, leaving you drained.~
Hitchar      You lay The Fury of The High Gods upon $N.~
Hitvict      The Fury of The High Gods is temporarily given to you.~
Hitroom      The Fury of The High Gods is temporarily given to $N.~
Affect       'l/2' 18 '1+(l/17)' -1
Affect       'l/2' 19 '1+(l/17)' -1
Minlevel     51
Circle       0
End

#SKILL
Name         indomitable~
Type         Skill
Info         0
Flags        0
Target       3
Minpos       105
Rounds       12
Code         do_indomitable
Dammsg       ~
Wearoff      !Indomitable!~
Minlevel     18
Circle       0
End

#SKILL
Name         infernal~
Type         Tongue
Info         0
Flags        0
Code         spell_null
Dammsg       ~
Minlevel     1
Circle       0
End

#SKILL
Name         infernal calling~
Type         Spell
Info         656
Flags        0
Minpos       110
Rounds       50
Code         spell_smaug
Dammsg       ~
Hitchar      &RYou summon a demon from the fiery depths of the Nine Hells to serve you!&w~
Hitroom      &RA reddish colored portal appears and a demon emerges from it!&w~
Castchar      You spill blood on a ruby while chanting, 'Xyilim Chasrew Mawilix Vostam Char!'~
Castroom      $n handles some components while chanting, 'Xyilim Chasrew Mawilix Vostam Char!'~
Dice         20~
Value        69
Components   V@252 V@1527~
Minlevel     18
Circle       0
End

#SKILL
Name         inflict wounds~
Type         Spell
Info         791
Flags        128
Target       1
Minpos       110
Slot         62
Mana         15
Rounds       12
Code         spell_smaug
Dammsg       &zprayer&w~
Hitchar      &zYou channel negative energy to strike $N&z!&w~
Hitvict      &zYou feel a dark energy strike you suddenly!&w~
Hitroom      &zA wave of energy rushes outward from &z$n&z suddenly!&w~
Misschar     &z$N&z manages to avoid your prayer!&w~
Missvict     &zYou manage to dodge whatever $n&z tried to do to you!&w~
Diechar      &zYour negative energy attack snuffs out $N&z's life force!&w~
Dievict      &zDarkness falls upon you suddenly...&w~
Dieroom      &z$N&z suddenly falls to the ground dead!&w~
Immchar      &zYour prayer has no effect on $N&z!&w~
Immvict      &zYou feel something bounce off you and have no effect!&w~
Immroom      &z$N&z shrugs off whatever $n&z tried to do to $M.&w~
Castchar      You point at $N as you chant, 'Busath Jemran Ripis Com!'~
Castvict      $n points at you as $e chants, 'Busath Jemran Ripis Com!'~
Castroom      $n points at $N as $e chants, 'Busath Jemran Ripis Com!'~
Dice         3d10~
Minlevel     1
Circle       0
End

#SKILL
Name         inner warmth~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       111
Slot         213
Mana         65
Rounds       8
Code         spell_smaug
Dammsg       ~
Wearoff      The magical warmth within you subsides.~
Hitchar      A mysterious warmth radiates from $N...~
Hitvict      A comforting warmth spreads through your frame.~
Hitroom      A mysterious warmth radiates from $N...~
Affect       '500' 27 '1' -1
Minlevel     51
Circle       0
End

#SKILL
Name         insight~
Type         Proficiency
Info         0
Flags        0
Code         spell_null
Dammsg       ~
Minlevel     1
Circle       0
End

#SKILL
Name         intimidation~
Type         Proficiency
Info         0
Flags        0
Code         spell_null
Dammsg       ~
Minlevel     1
Circle       0
End

#SKILL
Name         investigation~
Type         Proficiency
Info         0
Flags        0
Code         spell_null
Dammsg       ~
Minlevel     1
Circle       0
End

#SKILL
Name         investiture of flame~
Type         Spell
Info         17169
Flags        16
Minpos       110
Saves        2
Rounds       12
Code         spell_smaug
Dammsg       &Rfiery explosion&w~
Wearoff      &RThe flames protecting your body dissipate suddenly...&w~
Hitchar      &RFlames races across your body protectively before a fiery explosion occurs!&w~
Hitvict      &RA fiery explosion radiates outward from &R$n&R suddenly!&w~
Hitroom      &RFlames race across &R$n&R's body before a fiery explosion occurs!&w~
Diechar      &R$N&R is engulfed in flames and perishes!&w~
Dievict      &RYou last remember intense heat before darkness...&w~
Dieroom      &R$N&R is engulfed in flames and perishes!&w~
Immchar      &RYour fiery explosion has no effect on &R$N&R!&w~
Immvict      &RFlames touch you but nothing happens!&w~
Immroom      &R$N&R is unaffected by the fiery explosion created by &R$n&R!&w~
Castchar      You hold your hands upward as you chant, 'Zanthill Voros Wrenim Castibarin!'~
Castroom      $n holds $s hands upward as $e chants, 'Zanthill Voros Wrenim Castibarin!'~
SelfcastRoom  $n holds $s hands upward as $e chants, 'Zanthill Voros Wrenim Castibarin!'~
Dice         4d8~
Affect       '250' 1028 'fire' -1
Affect       '250' 1027 'cold' -1
Affect       '250' 1026 'fireshield' 25
Minlevel     22
Circle       0
End

#SKILL
Name         investiture of ice~
Type         Spell
Info         17170
Flags        16
Minpos       110
Saves        3
Rounds       12
Code         spell_smaug
Dammsg       &Wfreezing wind&w~
Wearoff      &WThe ice protectively covering your body begins to melt away...&w~
Hitchar      &CIce rimes your body as a blast of freezing wind radiates outward suddenly!&w~
Hitvict      &CA blast of freezing wind radiates from &C$n&C suddenly!&w~
Hitroom      &CA blast of freezing wind radiates from &C$n&C suddenly!&w~
Misschar     &CYou miss &C$N&C with your freezing wind!&w~
Diechar      &CYour freezing wind chills &C$N&C to death!&w~
Dievict      &CThe last thing you remember was an intense cold before darkness...&w~
Dieroom      &C$n&C's freezing wind chills &C$N&C to death&w~
Immchar      &CYour freezing wind has no effect on &C$N&C!&w~
Castchar      You hold your hands upward as you chant, 'Taliaz Prunthim Quesig Mahl!'~
Castvict      $n holds $s hands upward as $e chants, 'Taliaz Prunthim Quesig Mahl!'~
Castroom      $n holds $s hands upward as $e chants, 'Taliaz Prunthim Quesig Mahl!'~
Dice         4d6~
Affect       '250' 1028 'cold' -1
Affect       '250' 1027 'fire' -1
Affect       '250' 1026 'iceshield' 28
Minlevel     22
Circle       0
End

#SKILL
Name         investiture of stone~
Type         Spell
Info         4892
Flags        16
Minpos       110
Saves        2
Rounds       12
Code         spell_smaug
Dammsg       &Osmall tremor&w~
Wearoff      &OThe stones covering your body begin to crumble off...&w~
Hitchar      &OSmall stones begin to spread across your body as a tremor occurs!&w~
Hitvict      &OA small tremor radiates outward from &O$n&O suddenly!&w~
Hitroom      &OA small tremor radiates outward from &O$n&O suddenly!&w~
Misschar     &OYou miss &O$N&O with your small tremor!&w~
Missvict     &OYou manage to miss a tremor caused by &O$n&O!&w~
Missroom     &O$N&O manages to miss a tremor caused by &O$n&O!&w~
Diechar      &O$N&O is buried by rubble and dies!&w~
Dievict      &OYou last remember rubble falling upon you before darkness...&w~
Dieroom      &O$N&O is buried by rubble and dies!&w~
Immchar      &OYour tremor has no effect on &O$N&O!&w~
Castchar      You hold your hands upward as you chant, 'Vorokuu Dias Grindel Thomorig!'~
Castvict      $n holds $s hands upward as $e chants, 'Vorokuu Dias Grindel Thomorig!'~
Castroom      $n holds $s hands upward as $e chants, 'Vorokuu Dias Grindel Thomorig!'~
Dice         4d6~
Affect       '1d5' 26 '46' 46
Affect       '250' 1027 'nonmagic' -1
Affect       '250' 1014 '10' -1
Affect       '' 1014 '100' -1
Minlevel     22
Circle       0
End

#SKILL
Name         investiture of wind~
Type         Spell
Info         17180
Flags        16
Minpos       110
Saves        3
Rounds       12
Code         spell_smaug
Dammsg       &Cswirling wind&w~
Wearoff      &CThe wind whirling around you dies down suddenly...&w~
Hitchar      &WThe wind begins to whirl around you before blasting outwards!&w~
Hitvict      &WYou are blasted by intense wind that radiates outward from &W$n&W!&w~
Hitroom      &WA blast of intense wind radiates outward from &W$n&W suddenly!&w~
Misschar     &W$N&W manages to dodge your whirling wind attack!&w~
Diechar      &W$N&W is crushed by the whirling winds and dies!&w~
Dievict      &WYou last remember being hit by something hard before darkness...&w~
Dieroom      &W$N&W is crushed and mangled by the wind before dying!&w~
Immchar      &WYou whirling wind has no effect on &W$N&W!&w~
Castchar      You raise your hands upward as you chant, 'Aralim Osorl Ria Exprinim!'~
Castvict      $n raises $s hands upward as $e chants, 'Aralim Osorl Ria Exprinim!'~
Castroom      $n raises $s hands upward as $e chants, 'Aralim Osorl Ria Exprinim!'~
Dice         2d10~
Affect       '250' 1026 'flying' 19
Affect       '250' 1014 '30' -1
Affect       '' 1014 '100' -1
Affect       '250' 1027 '13' -1
Minlevel     22
Circle       0
End

#SKILL
Name         invisibility~
Type         Spell
Info         0
Flags        0
Minpos       110
Slot         29
Rounds       12
Code         spell_invis
Dammsg       ~
Wearoff      &zYou are no longer invisible.&W~
Hitchar      &z$N slowly begins to fade from existence.&W~
Hitvict      &zYou slowly fade from existence.&W~
Hitroom      &z$N slowly begins to fade from existence.&W~
Affect       '1000' 26 '0' 1
Minlevel     6
Circle       0
End

#SKILL
Name         iron body~
Type         Spell
Info         0
Flags        0
Target       3
Minpos       110
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      &zYour body slowly resumes its original state...&w~
Hitvict      &zA thick layer of flexible iron encases you slowly.&w~
Hitroom      &zA thick layer of iron slowly encases $n completely!&w~
Castchar      You hold a piece of iron while chanting, 'Lessurak Telias Porom Gaz!'~
Castroom      $n holds something while chanting, 'Lessurak Telias Porom Gaz!'~
Components   V@2984~
Affect       '5*L' 1 '+6' -1
Affect       '5*L' 2 '-6' -1
Affect       '5*L' 11 '200' -1
Affect       '50+L' 1 '+6' -1
Affect       '50+L' 2 '-6' -1
Affect       '50+L' 11 '200' -1
Affect       '50+L' 28 '0' -1
Affect       '50+L' 28 '15' -1
Affect       '50+L' 28 '2' -1
Affect       '50+L' 28 '8' -1
Affect       '50+L' 27 '7' -1
Affect       '50+L' 27 '0' -1
Minlevel     30
Circle       0
End

#SKILL
Name         ironguts~
Type         Spell
Info         0
Flags        0
Target       3
Minpos       113
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      &gYou feel your enhanced vitality dissipate.&W~
Hitvict      &gYou feel a bursting sense of vitality grow inside you.&W~
Affect       '100' 22 '1d4' -1
Minlevel     1
Circle       0
End

#SKILL
Name         javelins~
Type         Weapon
Info         0
Flags        0
Code         spell_null
Dammsg       ~
Minlevel     1
Circle       0
End

#SKILL
Name         kick~
Type         Skill
Info         4892
Flags        0
Target       1
Minpos       110
Saves        2
Mana         5
Rounds       10
Code         spell_smaug
Dammsg       kick~
Hitchar      &wYou kick $N&w as hard as you can!~
Hitvict      &w$n kicks you as hard as $e can!~
Hitroom      &w$n kicks $N&w as hard as $e can!~
Misschar     &w$N&w narrowly avoids your attempt to kick $M!&w~
Missvict     &wYou narrowly avoid being kicked by $n!&w~
Missroom     &w$N&w narrowly avoids being kicked by $n!&w~
Dice         1+(1d8)/2~
Minlevel     1
Circle       0
End

#SKILL
Name         knee~
Type         Skill
Info         8584
Flags        6272
Target       1
Minpos       110
Rounds       8
Code         spell_smaug
Dammsg       knee~
Hitchar      You strike out at $N with your knee.~
Dice         l/2 { 25~
Minlevel     3
Circle       0
End

#SKILL
Name         knock~
Type         Spell
Info         0
Flags        0
Minpos       113
Slot         234
Mana         10
Rounds       12
Code         spell_knock
Dammsg       ~
Wearoff      !Knock!~
Components   K@key~
Minlevel     6
Circle       0
End

#SKILL
Name         know alignment~
Type         Spell
Info         0
Flags        0
Target       2
Minpos       110
Slot         58
Mana         9
Rounds       12
Code         spell_know_alignment
Dammsg       ~
Wearoff      !Know Alignment!~
Minlevel     1
Circle       0
End

#SKILL
Name         kobold keen~
Type         Spell
Info         896
Flags        1152
Target       1
Minpos       110
Slot         302
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      &cYou feel your brain regain its normal function again....&w~
Hitchar      &cYou weave a potent curse that reduces &c$N's&c intelligence!&w~
Hitvict      &cYou feel your brain slowly lose function and slow down...&w~
Hitroom      &c$N&c glows for a brief moment.&w~
Castchar      You hold a piece of kobold flesh as you chant, 'Zanil Tamik Gurori Fhaln!'~
Castvict      $n holds something as $e chants, 'Zanil Tamik Gurori Fhaln!'~
Castroom      $n holds something as $e chants, 'Zanil Tamik Gurori Fhaln!'~
Components   V@1447~
Affect       '1000' 3 '-(1d10)' -1
Minlevel     18
Circle       0
End

#SKILL
Name         lances~
Type         Weapon
Info         0
Flags        0
Code         spell_null
Dammsg       ~
Minlevel     1
Circle       0
End

#SKILL
Name         leap~
Type         Skill
Info         904
Flags        6272
Target       1
Minpos       105
Rounds       8
Code         spell_smaug
Dammsg       leap~
Hitchar      You leap into the air and kick $N on the chest with both of your feet.~
Hitvict      $n leaps into the air and kicks you on the chest with both of $s feet.~
Hitroom      $n leaps into the air and kicks $N on the chest with both of $s feet.~
Misschar     You leap into the air attempting to kick $N with both feet, but miss and fall flat on your rump.~
Missvict     $n leaps into the air attempting to kick you with both feet, but misses and falls flat on $s rump.~
Missroom     $n leaps into the air attempting to kick $N with both feet, but misses and falls flat on $s rump.~
Dice         l/2 { 35~
Minlevel     51
Circle       0
End

#SKILL
Name         legend lore~
Type         Spell
Info         0
Flags        0
Minpos       113
Rounds       20
Code         spell_legend_lore
Dammsg       ~
Castchar      You light incense as you chant slowly, 'Kalipor Bolis Ithikitalkus!'~
Castroom      $n lights incense as $e chants slowly, 'Kalipor Bolis Ithikitalkus!'~
